Model,Threshold,TP,FP,TN,FN,Accuracy,Precision,Recall,F1-score,False alarm rate,Warning workload,Warning workload percentage,False alarms,Missed hazardous cases,FN:FP cost ratio,Weighted cost,Cost per test record,Scenario
Logistic Regression,0.85999999999999999,12,23,702,39,0.92010309278350511,0.34285714285714286,0.23529411764705882,0.27906976744186046,0.031724137931034485,35,0.045103092783505154,23,39,20,803,1.0347938144329898,hypothetical; not empirically measured mine-specific costs
Logistic Regression,0.87,10,23,702,41,0.91752577319587625,0.30303030303030304,0.19607843137254902,0.23809523809523808,0.031724137931034485,33,0.04252577319587629,23,41,20,843,1.0863402061855669,hypothetical; not empirically measured mine-specific costs
Logistic Regression,0.88,8,20,705,43,0.91881443298969068,0.2857142857142857,0.15686274509803921,0.20253164556962025,0.027586206896551724,28,0.03608247422680412,20,43,20,880,1.134020618556701,hypothetical; not empirically measured mine-specific costs
Logistic Regression,0.89000000000000001,7,18,707,44,0.92010309278350511,0.28000000000000003,0.13725490196078433,0.18421052631578946,0.024827586206896551,25,0.032216494845360821,18,44,20,898,1.1572164948453609,hypothetical; not empirically measured mine-specific costs
Logistic Regression,0.90000000000000002,5,15,710,46,0.92139175257731953,0.25,0.098039215686274508,0.14084507042253522,0.020689655172413793,20,0.025773195876288658,15,46,20,935,1.2048969072164948,hypothetical; not empirically measured mine-specific costs
Logistic Regression,0.91000000000000003,4,15,710,47,0.92010309278350511,0.21052631578947367,0.078431372549019607,0.11428571428571428,0.020689655172413793,19,0.024484536082474227,15,47,20,955,1.2306701030927836,hypothetical; not empirically measured mine-specific costs
Logistic Regression,0.92000000000000004,3,13,712,48,0.92139175257731953,0.1875,0.058823529411764705,0.089552238805970144,0.01793103448275862,16,0.020618556701030927,13,48,20,973,1.2538659793814433,hypothetical; not empirically measured mine-specific costs
Logistic Regression,0.93000000000000005,3,13,712,48,0.92139175257731953,0.1875,0.058823529411764705,0.089552238805970144,0.01793103448275862,16,0.020618556701030927,13,48,20,973,1.2538659793814433,hypothetical; not empirically measured mine-specific costs
Logistic Regression,0.93999999999999995,3,13,712,48,0.92139175257731953,0.1875,0.058823529411764705,0.089552238805970144,0.01793103448275862,16,0.020618556701030927,13,48,20,973,1.2538659793814433,hypothetical; not empirically measured mine-specific costs
Logistic Regression,0.94999999999999996,2,9,716,49,0.92525773195876293,0.18181818181818182,0.039215686274509803,0.064516129032258063,0.012413793103448275,11,0.014175257731958763,9,49,20,989,1.2744845360824741,hypothetical; not empirically measured mine-specific costs
Logistic Regression,0.95999999999999996,1,6,719,50,0.92783505154639179,0.14285714285714285,0.019607843137254902,0.034482758620689655,0.0082758620689655175,7,0.0090206185567010301,6,50,20,1006,1.2963917525773196,hypothetical; not empirically measured mine-specific costs
Logistic Regression,0.96999999999999997,1,6,719,50,0.92783505154639179,0.14285714285714285,0.019607843137254902,0.034482758620689655,0.0082758620689655175,7,0.0090206185567010301,6,50,20,1006,1.2963917525773196,hypothetical; not empirically measured mine-specific costs
Logistic Regression,0.97999999999999998,1,3,722,50,0.93170103092783507,0.25,0.019607843137254902,0.036363636363636362,0.0041379310344827587,4,0.0051546391752577319,3,50,20,1003,1.2925257731958764,hypothetical; not empirically measured mine-specific costs
Logistic Regression,0.98999999999999999,0,1,724,51,0.9329896907216495,0,0,0,0.0013793103448275861,1,0.001288659793814433,1,51,20,1021,1.3157216494845361,hypothetical; not empirically measured mine-specific costs
Random Forest,0.01,47,566,159,4,0.2654639175257732,0.076672104404567704,0.92156862745098034,0.14156626506024098,0.78068965517241384,613,0.78994845360824739,566,4,20,646,0.83247422680412375,hypothetical; not empirically measured mine-specific costs
Random Forest,0.02,45,493,232,6,0.35695876288659795,0.083643122676579931,0.88235294117647056,0.15280135823429541,0.68000000000000005,538,0.69329896907216493,493,6,20,613,0.78994845360824739,hypothetical; not empirically measured mine-specific costs
Random Forest,0.029999999999999999,45,457,268,6,0.40335051546391754,0.089641434262948211,0.88235294117647056,0.16274864376130199,0.63034482758620691,502,0.64690721649484539,457,6,20,577,0.74355670103092786,hypothetical; not empirically measured mine-specific costs
Random Forest,0.040000000000000001,45,402,323,6,0.47422680412371132,0.10067114093959731,0.88235294117647056,0.18072289156626506,0.55448275862068963,447,0.5760309278350515,402,6,20,522,0.67268041237113407,hypothetical; not empirically measured mine-specific costs
Random Forest,0.050000000000000003,44,369,356,7,0.51546391752577314,0.10653753026634383,0.86274509803921573,0.18965517241379309,0.50896551724137928,413,0.53221649484536082,369,7,20,509,0.65592783505154639,hypothetical; not empirically measured mine-specific costs
Random Forest,0.059999999999999998,43,335,390,8,0.5579896907216495,0.11375661375661375,0.84313725490196079,0.20046620046620048,0.46206896551724136,378,0.48711340206185566,335,8,20,495,0.63788659793814428,hypothetical; not empirically measured mine-specific costs
Random Forest,0.070000000000000007,43,311,414,8,0.58891752577319589,0.12146892655367232,0.84313725490196079,0.21234567901234569,0.42896551724137932,354,0.45618556701030927,311,8,20,471,0.60695876288659789,hypothetical; not empirically measured mine-specific costs
Random Forest,0.080000000000000002,42,295,430,9,0.60824742268041232,0.12462908011869436,0.82352941176470584,0.21649484536082475,0.40689655172413791,337,0.43427835051546393,295,9,20,475,0.61211340206185572,hypothetical; not empirically measured mine-specific costs
Random Forest,0.089999999999999997,41,276,449,10,0.63144329896907214,0.12933753943217666,0.80392156862745101,0.22282608695652173,0.38068965517241377,317,0.40850515463917525,276,10,20,476,0.61340206185567014,hypothetical; not empirically measured mine-specific costs
Random Forest,0.10000000000000001,40,258,467,11,0.65335051546391754,0.13422818791946309,0.78431372549019607,0.22922636103151864,0.35586206896551725,298,0.38402061855670105,258,11,20,478,0.615979381443299,hypothetical; not empirically measured mine-specific costs
Random Forest,0.11,39,241,484,12,0.6739690721649485,0.13928571428571429,0.76470588235294112,0.23564954682779457,0.33241379310344826,280,0.36082474226804123,241,12,20,481,0.61984536082474229,hypothetical; not empirically measured mine-specific costs
Random Forest,0.12,37,223,502,14,0.69458762886597936,0.1423076923076923,0.72549019607843135,0.23794212218649519,0.30758620689655175,260,0.33505154639175255,223,14,20,503,0.64819587628865982,hypothetical; not empirically measured mine-specific costs
Random Forest,0.13,36,209,516,15,0.71134020618556704,0.14693877551020409,0.70588235294117652,0.24324324324324326,0.28827586206896549,245,0.31572164948453607,209,15,20,509,0.65592783505154639,hypothetical; not empirically measured mine-specific costs
Random Forest,0.14000000000000001,36,199,526,15,0.72422680412371132,0.15319148936170213,0.70588235294117652,0.25174825174825177,0.27448275862068966,235,0.30283505154639173,199,15,20,499,0.64304123711340211,hypothetical; not empirically measured mine-specific costs
Random Forest,0.14999999999999999,35,185,540,16,0.740979381443299,0.15909090909090909,0.68627450980392157,0.25830258302583026,0.25517241379310346,220,0.28350515463917525,185,16,20,505,0.65077319587628868,hypothetical; not empirically measured mine-specific costs
Random Forest,0.16,32,174,551,19,0.75128865979381443,0.1553398058252427,0.62745098039215685,0.24902723735408561,0.23999999999999999,206,0.2654639175257732,174,19,20,554,0.71391752577319589,hypothetical; not empirically measured mine-specific costs
Random Forest,0.17000000000000001,30,153,572,21,0.77577319587628868,0.16393442622950818,0.58823529411764708,0.25641025641025639,0.21103448275862069,183,0.23582474226804123,153,21,20,573,0.73840206185567014,hypothetical; not empirically measured mine-specific costs
Random Forest,0.17999999999999999,28,140,585,23,0.78994845360824739,0.16666666666666666,0.5490196078431373,0.25570776255707761,0.19310344827586207,168,0.21649484536082475,140,23,20,600,0.77319587628865982,hypothetical; not empirically measured mine-specific costs
Random Forest,0.19,28,130,595,23,0.80283505154639179,0.17721518987341772,0.5490196078431373,0.26794258373205743,0.1793103448275862,158,0.20360824742268041,130,23,20,590,0.76030927835051543,hypothetical; not empirically measured mine-specific costs
Random Forest,0.20000000000000001,28,119,606,23,0.8170103092783505,0.19047619047619047,0.5490196078431373,0.28282828282828282,0.16413793103448276,147,0.18943298969072164,119,23,20,579,0.74613402061855671,hypothetical; not empirically measured mine-specific costs
Random Forest,0.20999999999999999,27,112,613,24,0.82474226804123707,0.19424460431654678,0.52941176470588236,0.28421052631578947,0.15448275862068966,139,0.17912371134020619,112,24,20,592,0.76288659793814428,hypothetical; not empirically measured mine-specific costs
Random Forest,0.22,26,108,617,25,0.82860824742268047,0.19402985074626866,0.50980392156862742,0.2810810810810811,0.1489655172413793,134,0.17268041237113402,108,25,20,608,0.78350515463917525,hypothetical; not empirically measured mine-specific costs
Random Forest,0.23000000000000001,25,102,623,26,0.83505154639175261,0.19685039370078741,0.49019607843137253,0.2808988764044944,0.1406896551724138,127,0.16365979381443299,102,26,20,622,0.80154639175257736,hypothetical; not empirically measured mine-specific costs
Random Forest,0.23999999999999999,25,93,632,26,0.84664948453608246,0.21186440677966101,0.49019607843137253,0.29585798816568049,0.12827586206896552,118,0.15206185567010308,93,26,20,613,0.78994845360824739,hypothetical; not empirically measured mine-specific costs
Random Forest,0.25,24,86,639,27,0.85438144329896903,0.21818181818181817,0.47058823529411764,0.29813664596273293,0.11862068965517242,110,0.14175257731958762,86,27,20,626,0.80670103092783507,hypothetical; not empirically measured mine-specific costs
Random Forest,0.26000000000000001,23,79,646,28,0.86211340206185572,0.22549019607843138,0.45098039215686275,0.30065359477124182,0.10896551724137932,102,0.13144329896907217,79,28,20,639,0.82345360824742264,hypothetical; not empirically measured mine-specific costs
Random Forest,0.27000000000000002,21,74,651,30,0.865979381443299,0.22105263157894736,0.41176470588235292,0.28767123287671231,0.10206896551724139,95,0.12242268041237113,74,30,20,674,0.86855670103092786,hypothetical; not empirically measured mine-specific costs
Random Forest,0.28000000000000003,20,71,654,31,0.86855670103092786,0.21978021978021978,0.39215686274509803,0.28169014084507044,0.097931034482758625,91,0.1172680412371134,71,31,20,691,0.89046391752577314,hypothetical; not empirically measured mine-specific costs
Random Forest,0.28999999999999998,19,66,659,32,0.87371134020618557,0.22352941176470589,0.37254901960784315,0.27941176470588236,0.091034482758620694,85,0.1095360824742268,66,32,20,706,0.90979381443298968,hypothetical; not empirically measured mine-specific costs
Random Forest,0.29999999999999999,18,62,663,33,0.87757731958762886,0.22500000000000001,0.35294117647058826,0.27480916030534353,0.085517241379310341,80,0.10309278350515463,62,33,20,722,0.93041237113402064,hypothetical; not empirically measured mine-specific costs
Random Forest,0.31,17,57,668,34,0.88273195876288657,0.22972972972972974,0.33333333333333331,0.27200000000000002,0.07862068965517241,74,0.095360824742268036,57,34,20,737,0.94974226804123707,hypothetical; not empirically measured mine-specific costs
Random Forest,0.32000000000000001,16,56,669,35,0.88273195876288657,0.22222222222222221,0.31372549019607843,0.26016260162601629,0.077241379310344832,72,0.092783505154639179,56,35,20,756,0.97422680412371132,hypothetical; not empirically measured mine-specific costs
Random Forest,0.33000000000000002,16,53,672,35,0.88659793814432986,0.2318840579710145,0.31372549019607843,0.26666666666666666,0.073103448275862071,69,0.08891752577319588,53,35,20,753,0.97036082474226804,hypothetical; not empirically measured mine-specific costs
Random Forest,0.34000000000000002,16,52,673,35,0.88788659793814428,0.23529411764705882,0.31372549019607843,0.26890756302521007,0.071724137931034479,68,0.087628865979381437,52,35,20,752,0.96907216494845361,hypothetical; not empirically measured mine-specific costs
Random Forest,0.34999999999999998,14,47,678,37,0.89175257731958768,0.22950819672131148,0.27450980392156865,0.25,0.064827586206896548,61,0.078608247422680411,47,37,20,787,1.0141752577319587,hypothetical; not empirically measured mine-specific costs
Random Forest,0.35999999999999999,13,40,685,38,0.89948453608247425,0.24528301886792453,0.25490196078431371,0.25,0.055172413793103448,53,0.068298969072164942,40,38,20,800,1.0309278350515463,hypothetical; not empirically measured mine-specific costs
Random Forest,0.37,13,37,688,38,0.90335051546391754,0.26000000000000001,0.25490196078431371,0.25742574257425743,0.051034482758620693,50,0.064432989690721643,37,38,20,797,1.027061855670103,hypothetical; not empirically measured mine-specific costs
Random Forest,0.38,13,34,691,38,0.90721649484536082,0.27659574468085107,0.25490196078431371,0.26530612244897961,0.046896551724137932,47,0.06056701030927835,34,38,20,794,1.0231958762886597,hypothetical; not empirically measured mine-specific costs
Random Forest,0.39000000000000001,12,29,696,39,0.91237113402061853,0.29268292682926828,0.23529411764705882,0.2608695652173913,0.040000000000000001,41,0.052835051546391752,29,39,20,809,1.0425257731958764,hypothetical; not empirically measured mine-specific costs
Random Forest,0.40000000000000002,11,29,696,40,0.91108247422680411,0.27500000000000002,0.21568627450980393,0.24175824175824176,0.040000000000000001,40,0.051546391752577317,29,40,20,829,1.0682989690721649,hypothetical; not empirically measured mine-specific costs
Random Forest,0.40999999999999998,11,29,696,40,0.91108247422680411,0.27500000000000002,0.21568627450980393,0.24175824175824176,0.040000000000000001,40,0.051546391752577317,29,40,20,829,1.0682989690721649,hypothetical; not empirically measured mine-specific costs
Random Forest,0.41999999999999998,11,28,697,40,0.91237113402061853,0.28205128205128205,0.21568627450980393,0.24444444444444444,0.038620689655172416,39,0.050257731958762888,28,40,20,828,1.0670103092783505,hypothetical; not empirically measured mine-specific costs
Random Forest,0.42999999999999999,11,28,697,40,0.91237113402061853,0.28205128205128205,0.21568627450980393,0.24444444444444444,0.038620689655172416,39,0.050257731958762888,28,40,20,828,1.0670103092783505,hypothetical; not empirically measured mine-specific costs
Random Forest,0.44,11,25,700,40,0.91623711340206182,0.30555555555555558,0.21568627450980393,0.25287356321839083,0.034482758620689655,36,0.046391752577319589,25,40,20,825,1.0631443298969072,hypothetical; not empirically measured mine-specific costs
Random Forest,0.45000000000000001,10,25,700,41,0.91494845360824739,0.2857142857142857,0.19607843137254902,0.23255813953488372,0.034482758620689655,35,0.045103092783505154,25,41,20,845,1.0889175257731958,hypothetical; not empirically measured mine-specific costs
Random Forest,0.46000000000000002,9,25,700,42,0.91365979381443296,0.26470588235294118,0.17647058823529413,0.21176470588235294,0.034482758620689655,34,0.043814432989690719,25,42,20,865,1.1146907216494846,hypothetical; not empirically measured mine-specific costs
Random Forest,0.46999999999999997,8,24,701,43,0.91365979381443296,0.25,0.15686274509803921,0.19277108433734941,0.03310344827586207,32,0.041237113402061855,24,43,20,884,1.1391752577319587,hypothetical; not empirically measured mine-specific costs
Random Forest,0.47999999999999998,8,21,704,43,0.91752577319587625,0.27586206896551724,0.15686274509803921,0.20000000000000001,0.028965517241379312,29,0.037371134020618556,21,43,20,881,1.1353092783505154,hypothetical; not empirically measured mine-specific costs
Random Forest,0.48999999999999999,8,20,705,43,0.91881443298969068,0.2857142857142857,0.15686274509803921,0.20253164556962025,0.027586206896551724,28,0.03608247422680412,20,43,20,880,1.134020618556701,hypothetical; not empirically measured mine-specific costs
Random Forest,0.5,8,18,707,43,0.92139175257731953,0.30769230769230771,0.15686274509803921,0.20779220779220781,0.024827586206896551,26,0.033505154639175257,18,43,20,878,1.1314432989690721,hypothetical; not empirically measured mine-specific costs
Random Forest,0.51000000000000001,8,18,707,43,0.92139175257731953,0.30769230769230771,0.15686274509803921,0.20779220779220781,0.024827586206896551,26,0.033505154639175257,18,43,20,878,1.1314432989690721,hypothetical; not empirically measured mine-specific costs
Random Forest,0.52000000000000002,8,17,708,43,0.92268041237113407,0.32000000000000001,0.15686274509803921,0.21052631578947367,0.023448275862068966,25,0.032216494845360821,17,43,20,877,1.1301546391752577,hypothetical; not empirically measured mine-specific costs
Random Forest,0.53000000000000003,8,15,710,43,0.92525773195876293,0.34782608695652173,0.15686274509803921,0.21621621621621623,0.020689655172413793,23,0.029639175257731958,15,43,20,875,1.1275773195876289,hypothetical; not empirically measured mine-specific costs
Random Forest,0.54000000000000004,8,15,710,43,0.92525773195876293,0.34782608695652173,0.15686274509803921,0.21621621621621623,0.020689655172413793,23,0.029639175257731958,15,43,20,875,1.1275773195876289,hypothetical; not empirically measured mine-specific costs
Random Forest,0.55000000000000004,8,14,711,43,0.92654639175257736,0.36363636363636365,0.15686274509803921,0.21917808219178081,0.019310344827586208,22,0.028350515463917526,14,43,20,874,1.1262886597938144,hypothetical; not empirically measured mine-specific costs
Random Forest,0.56000000000000005,7,14,711,44,0.92525773195876293,0.33333333333333331,0.13725490196078433,0.19444444444444445,0.019310344827586208,21,0.027061855670103094,14,44,20,894,1.152061855670103,hypothetical; not empirically measured mine-specific costs
Random Forest,0.56999999999999995,7,13,712,44,0.92654639175257736,0.34999999999999998,0.13725490196078433,0.19718309859154928,0.01793103448275862,20,0.025773195876288658,13,44,20,893,1.1507731958762886,hypothetical; not empirically measured mine-specific costs
Random Forest,0.57999999999999996,7,12,713,44,0.92783505154639179,0.36842105263157893,0.13725490196078433,0.20000000000000001,0.016551724137931035,19,0.024484536082474227,12,44,20,892,1.1494845360824741,hypothetical; not empirically measured mine-specific costs
Random Forest,0.58999999999999997,7,11,714,44,0.92912371134020622,0.3888888888888889,0.13725490196078433,0.20289855072463769,0.015172413793103448,18,0.023195876288659795,11,44,20,891,1.1481958762886597,hypothetical; not empirically measured mine-specific costs
Random Forest,0.59999999999999998,6,10,715,45,0.92912371134020622,0.375,0.11764705882352941,0.17910447761194029,0.013793103448275862,16,0.020618556701030927,10,45,20,910,1.1726804123711341,hypothetical; not empirically measured mine-specific costs
Random Forest,0.60999999999999999,6,10,715,45,0.92912371134020622,0.375,0.11764705882352941,0.17910447761194029,0.013793103448275862,16,0.020618556701030927,10,45,20,910,1.1726804123711341,hypothetical; not empirically measured mine-specific costs
Random Forest,0.62,6,9,716,45,0.93041237113402064,0.40000000000000002,0.11764705882352941,0.18181818181818182,0.012413793103448275,15,0.019329896907216496,9,45,20,909,1.1713917525773196,hypothetical; not empirically measured mine-specific costs
Random Forest,0.63,6,8,717,45,0.93170103092783507,0.42857142857142855,0.11764705882352941,0.18461538461538463,0.011034482758620689,14,0.01804123711340206,8,45,20,908,1.1701030927835052,hypothetical; not empirically measured mine-specific costs
Random Forest,0.64000000000000001,5,8,717,46,0.93041237113402064,0.38461538461538464,0.098039215686274508,0.15625,0.011034482758620689,13,0.016752577319587628,8,46,20,928,1.1958762886597938,hypothetical; not empirically measured mine-specific costs
Random Forest,0.65000000000000002,5,7,718,46,0.93170103092783507,0.41666666666666669,0.098039215686274508,0.15873015873015872,0.009655172413793104,12,0.015463917525773196,7,46,20,927,1.1945876288659794,hypothetical; not empirically measured mine-specific costs
Random Forest,0.66000000000000003,5,6,719,46,0.9329896907216495,0.45454545454545453,0.098039215686274508,0.16129032258064516,0.0082758620689655175,11,0.014175257731958763,6,46,20,926,1.1932989690721649,hypothetical; not empirically measured mine-specific costs
Random Forest,0.67000000000000004,5,5,720,46,0.93427835051546393,0.5,0.098039215686274508,0.16393442622950818,0.0068965517241379309,10,0.012886597938144329,5,46,20,925,1.1920103092783505,hypothetical; not empirically measured mine-specific costs
Random Forest,0.68000000000000005,5,5,720,46,0.93427835051546393,0.5,0.098039215686274508,0.16393442622950818,0.0068965517241379309,10,0.012886597938144329,5,46,20,925,1.1920103092783505,hypothetical; not empirically measured mine-specific costs
Random Forest,0.68999999999999995,5,5,720,46,0.93427835051546393,0.5,0.098039215686274508,0.16393442622950818,0.0068965517241379309,10,0.012886597938144329,5,46,20,925,1.1920103092783505,hypothetical; not empirically measured mine-specific costs
Random Forest,0.69999999999999996,4,4,721,47,0.93427835051546393,0.5,0.078431372549019607,0.13559322033898305,0.0055172413793103444,8,0.010309278350515464,4,47,20,944,1.2164948453608246,hypothetical; not empirically measured mine-specific costs
Random Forest,0.70999999999999996,4,2,723,47,0.93685567010309279,0.66666666666666663,0.078431372549019607,0.14035087719298245,0.0027586206896551722,6,0.0077319587628865982,2,47,20,942,1.2139175257731958,hypothetical; not empirically measured mine-specific costs
Random Forest,0.71999999999999997,4,2,723,47,0.93685567010309279,0.66666666666666663,0.078431372549019607,0.14035087719298245,0.0027586206896551722,6,0.0077319587628865982,2,47,20,942,1.2139175257731958,hypothetical; not empirically measured mine-specific costs
Random Forest,0.72999999999999998,4,1,724,47,0.93814432989690721,0.80000000000000004,0.078431372549019607,0.14285714285714285,0.0013793103448275861,5,0.0064432989690721646,1,47,20,941,1.2126288659793814,hypothetical; not empirically measured mine-specific costs
Random Forest,0.73999999999999999,4,1,724,47,0.93814432989690721,0.80000000000000004,0.078431372549019607,0.14285714285714285,0.0013793103448275861,5,0.0064432989690721646,1,47,20,941,1.2126288659793814,hypothetical; not empirically measured mine-specific costs
Random Forest,0.75,4,1,724,47,0.93814432989690721,0.80000000000000004,0.078431372549019607,0.14285714285714285,0.0013793103448275861,5,0.0064432989690721646,1,47,20,941,1.2126288659793814,hypothetical; not empirically measured mine-specific costs
Random Forest,0.76000000000000001,3,1,724,48,0.93685567010309279,0.75,0.058823529411764705,0.10909090909090909,0.0013793103448275861,4,0.0051546391752577319,1,48,20,961,1.2384020618556701,hypothetical; not empirically measured mine-specific costs
Random Forest,0.77000000000000002,3,1,724,48,0.93685567010309279,0.75,0.058823529411764705,0.10909090909090909,0.0013793103448275861,4,0.0051546391752577319,1,48,20,961,1.2384020618556701,hypothetical; not empirically measured mine-specific costs
Random Forest,0.78000000000000003,3,1,724,48,0.93685567010309279,0.75,0.058823529411764705,0.10909090909090909,0.0013793103448275861,4,0.0051546391752577319,1,48,20,961,1.2384020618556701,hypothetical; not empirically measured mine-specific costs
Random Forest,0.79000000000000004,3,1,724,48,0.93685567010309279,0.75,0.058823529411764705,0.10909090909090909,0.0013793103448275861,4,0.0051546391752577319,1,48,20,961,1.2384020618556701,hypothetical; not empirically measured mine-specific costs
Random Forest,0.80000000000000004,3,1,724,48,0.93685567010309279,0.75,0.058823529411764705,0.10909090909090909,0.0013793103448275861,4,0.0051546391752577319,1,48,20,961,1.2384020618556701,hypothetical; not empirically measured mine-specific costs
Random Forest,0.81000000000000005,2,1,724,49,0.93556701030927836,0.66666666666666663,0.039215686274509803,0.07407407407407407,0.0013793103448275861,3,0.0038659793814432991,1,49,20,981,1.2641752577319587,hypothetical; not empirically measured mine-specific costs
Random Forest,0.81999999999999995,2,1,724,49,0.93556701030927836,0.66666666666666663,0.039215686274509803,0.07407407407407407,0.0013793103448275861,3,0.0038659793814432991,1,49,20,981,1.2641752577319587,hypothetical; not empirically measured mine-specific costs
Random Forest,0.82999999999999996,2,1,724,49,0.93556701030927836,0.66666666666666663,0.039215686274509803,0.07407407407407407,0.0013793103448275861,3,0.0038659793814432991,1,49,20,981,1.2641752577319587,hypothetical; not empirically measured mine-specific costs
Random Forest,0.83999999999999997,2,1,724,49,0.93556701030927836,0.66666666666666663,0.039215686274509803,0.07407407407407407,0.0013793103448275861,3,0.0038659793814432991,1,49,20,981,1.2641752577319587,hypothetical; not empirically measured mine-specific costs
Random Forest,0.84999999999999998,2,1,724,49,0.93556701030927836,0.66666666666666663,0.039215686274509803,0.07407407407407407,0.0013793103448275861,3,0.0038659793814432991,1,49,20,981,1.2641752577319587,hypothetical; not empirically measured mine-specific costs
Random Forest,0.85999999999999999,1,0,725,50,0.93556701030927836,1,0.019607843137254902,0.038461538461538464,0,1,0.001288659793814433,0,50,20,1000,1.2886597938144331,hypothetical; not empirically measured mine-specific costs
Random Forest,0.87,1,0,725,50,0.93556701030927836,1,0.019607843137254902,0.038461538461538464,0,1,0.001288659793814433,0,50,20,1000,1.2886597938144331,hypothetical; not empirically measured mine-specific costs
Random Forest,0.88,1,0,725,50,0.93556701030927836,1,0.019607843137254902,0.038461538461538464,0,1,0.001288659793814433,0,50,20,1000,1.2886597938144331,hypothetical; not empirically measured mine-specific costs
Random Forest,0.89000000000000001,1,0,725,50,0.93556701030927836,1,0.019607843137254902,0.038461538461538464,0,1,0.001288659793814433,0,50,20,1000,1.2886597938144331,hypothetical; not empirically measured mine-specific costs
Random Forest,0.90000000000000002,1,0,725,50,0.93556701030927836,1,0.019607843137254902,0.038461538461538464,0,1,0.001288659793814433,0,50,20,1000,1.2886597938144331,hypothetical; not empirically measured mine-specific costs
Random Forest,0.91000000000000003,1,0,725,50,0.93556701030927836,1,0.019607843137254902,0.038461538461538464,0,1,0.001288659793814433,0,50,20,1000,1.2886597938144331,hypothetical; not empirically measured mine-specific costs
Random Forest,0.92000000000000004,1,0,725,50,0.93556701030927836,1,0.019607843137254902,0.038461538461538464,0,1,0.001288659793814433,0,50,20,1000,1.2886597938144331,hypothetical; not empirically measured mine-specific costs
Random Forest,0.93000000000000005,0,0,725,51,0.93427835051546393,0,0,0,0,0,0,0,51,20,1020,1.3144329896907216,hypothetical; not empirically measured mine-specific costs
Random Forest,0.93999999999999995,0,0,725,51,0.93427835051546393,0,0,0,0,0,0,0,51,20,1020,1.3144329896907216,hypothetical; not empirically measured mine-specific costs
Random Forest,0.94999999999999996,0,0,725,51,0.93427835051546393,0,0,0,0,0,0,0,51,20,1020,1.3144329896907216,hypothetical; not empirically measured mine-specific costs
Random Forest,0.95999999999999996,0,0,725,51,0.93427835051546393,0,0,0,0,0,0,0,51,20,1020,1.3144329896907216,hypothetical; not empirically measured mine-specific costs
Random Forest,0.96999999999999997,0,0,725,51,0.93427835051546393,0,0,0,0,0,0,0,51,20,1020,1.3144329896907216,hypothetical; not empirically measured mine-specific costs
Random Forest,0.97999999999999998,0,0,725,51,0.93427835051546393,0,0,0,0,0,0,0,51,20,1020,1.3144329896907216,hypothetical; not empirically measured mine-specific costs
Random Forest,0.98999999999999999,0,0,725,51,0.93427835051546393,0,0,0,0,0,0,0,51,20,1020,1.3144329896907216,hypothetical; not empirically measured mine-specific costs
Gradient Boosting,0.01,51,725,0,0,0.065721649484536085,0.065721649484536085,1,0.12333736396614269,1,776,1,725,0,20,725,0.93427835051546393,hypothetical; not empirically measured mine-specific costs
Gradient Boosting,0.02,51,723,2,0,0.068298969072164942,0.06589147286821706,1,0.12363636363636364,0.99724137931034484,774,0.99742268041237114,723,0,20,723,0.93170103092783507,hypothetical; not empirically measured mine-specific costs
Gradient Boosting,0.029999999999999999,51,706,19,0,0.090206185567010308,0.067371202113606338,1,0.12623762376237624,0.97379310344827585,757,0.97551546391752575,706,0,20,706,0.90979381443298968,hypothetical; not empirically measured mine-specific costs
Gradient Boosting,0.040000000000000001,51,679,46,0,0.125,0.069863013698630141,1,0.13060179257362356,0.93655172413793109,730,0.94072164948453607,679,0,20,679,0.875,hypothetical; not empirically measured mine-specific costs
Gradient Boosting,0.050000000000000003,51,657,68,0,0.15335051546391754,0.072033898305084748,1,0.13438735177865613,0.90620689655172415,708,0.91237113402061853,657,0,20,657,0.84664948453608246,hypothetical; not empirically measured mine-specific costs
Gradient Boosting,0.059999999999999998,51,641,84,0,0.17396907216494845,0.073699421965317924,1,0.13728129205921938,0.88413793103448279,692,0.89175257731958768,641,0,20,641,0.8260309278350515,hypothetical; not empirically measured mine-specific costs
Gradient Boosting,0.070000000000000007,50,627,98,1,0.19072164948453607,0.073855243722304287,0.98039215686274506,0.13736263736263737,0.86482758620689659,677,0.87242268041237114,627,1,20,647,0.83376288659793818,hypothetical; not empirically measured mine-specific costs
Gradient Boosting,0.080000000000000002,50,617,108,1,0.20360824742268041,0.074962518740629688,0.98039215686274506,0.1392757660167131,0.8510344827586207,667,0.85953608247422686,617,1,20,637,0.82087628865979378,hypothetical; not empirically measured mine-specific costs
Gradient Boosting,0.089999999999999997,49,602,123,2,0.22164948453608246,0.075268817204301078,0.96078431372549022,0.1396011396011396,0.83034482758620687,651,0.83891752577319589,602,2,20,642,0.82731958762886593,hypothetical; not empirically measured mine-specific costs
Gradient Boosting,0.10000000000000001,47,569,156,4,0.26159793814432991,0.076298701298701296,0.92156862745098034,0.1409295352323838,0.78482758620689652,616,0.79381443298969068,569,4,20,649,0.83634020618556704,hypothetical; not empirically measured mine-specific costs
Gradient Boosting,0.11,47,531,194,4,0.31056701030927836,0.081314878892733561,0.92156862745098034,0.1494435612082671,0.73241379310344823,578,0.74484536082474229,531,4,20,611,0.78737113402061853,hypothetical; not empirically measured mine-specific costs
