Resample,Model,ROC-AUC,PR-AUC,Recall,Precision,Brier Score,Positive count,Negative count,Precision zero division applied,Undefined metric reason
773,SVM,0.73752535496957394,0.25786147342834043,0,0,0.057055860263023686,51,725,True,No positive predictions; precision defined as zero
774,Logistic Regression,0.77866125760649085,0.2333315792308196,0.6470588235294118,0.19642857142857142,0.17317061094450978,51,725,False,none
774,Random Forest,0.76739688979039888,0.28624606132567365,0.17647058823529413,0.29999999999999999,0.062175386597938143,51,725,False,none
774,Gradient Boosting,0.7330628803245437,0.27396104832411772,0.43137254901960786,0.18181818181818182,0.11843399690926736,51,725,False,none
774,SVM,0.69384719405003381,0.20902379207690092,0,0,0.057723265151199549,51,725,True,No positive predictions; precision defined as zero
775,Logistic Regression,0.74082488167680871,0.17800048113796427,0.56862745098039214,0.16860465116279069,0.18049219450569326,51,725,False,none
775,Random Forest,0.71173766058147392,0.21983088980794621,0.15686274509803921,0.2857142857142857,0.068745231958762892,51,725,False,none
775,Gradient Boosting,0.69008789722785668,0.15355493835695092,0.35294117647058826,0.16513761467889909,0.12076696696091603,51,725,False,none
775,SVM,0.64713995943204872,0.17427101828449174,0,0,0.059138832032331348,51,725,True,No positive predictions; precision defined as zero
776,Logistic Regression,0.69582150101419882,0.15155692049704272,0.50980392156862742,0.16560509554140126,0.17839498545512555,51,725,False,none
776,Random Forest,0.67154834347532111,0.17332984362287565,0.098039215686274508,0.18518518518518517,0.07142448453608248,51,725,False,none
776,Gradient Boosting,0.66899256254225825,0.19547693534170602,0.31372549019607843,0.15686274509803921,0.11708268670381489,51,725,False,none
776,SVM,0.63026369168356999,0.1389837242530034,0,0,0.059779213348716644,51,725,True,No positive predictions; precision defined as zero
777,Logistic Regression,0.77822853279242721,0.17332758981423349,0.6470588235294118,0.18032786885245902,0.18294585847009109,51,725,False,none
777,Random Forest,0.72398918187964845,0.17482678124978551,0.13725490196078433,0.21212121212121213,0.072765592783505154,51,725,False,none
777,Gradient Boosting,0.71962136578769442,0.25087054565667377,0.39215686274509803,0.17094017094017094,0.1208318621256598,51,725,False,none
777,SVM,0.68613928329952667,0.17851897909598138,0,0,0.059216518998793329,51,725,True,No positive predictions; precision defined as zero
778,Logistic Regression,0.76870858688302901,0.231077505440721,0.58823529411764708,0.21126760563380281,0.16434793349624796,51,725,False,none
778,Random Forest,0.73203515889114268,0.32116249227303734,0.21568627450980393,0.40740740740740738,0.062742268041237101,51,725,False,none
778,Gradient Boosting,0.72889790398918197,0.21965186550640128,0.41176470588235292,0.22340425531914893,0.10754203769879116,51,725,False,none
778,SVM,0.68338066260987151,0.28411063473464465,0,0,0.056731768369697844,51,725,True,No positive predictions; precision defined as zero
779,Logistic Regression,0.79267072346179845,0.24276602389898017,0.66666666666666663,0.2073170731707317,0.17165765325959459,51,725,False,none
779,Random Forest,0.72768086544962807,0.20442195972902277,0.11764705882352941,0.21428571428571427,0.068487242268041232,51,725,False,none
779,Gradient Boosting,0.75740365111561869,0.231581070263331,0.45098039215686275,0.21296296296296297,0.1118816375086584,51,725,False,none
779,SVM,0.70317782285327923,0.21863805085666724,0,0,0.058030950900470481,51,725,True,No positive predictions; precision defined as zero
780,Logistic Regression,0.76857336037863422,0.22704666069700813,0.6470588235294118,0.20496894409937888,0.1691850687893883,51,725,False,none
780,Random Forest,0.73127789046653136,0.19428977219096361,0.078431372549019607,0.25,0.064768556701030933,51,725,False,none
780,Gradient Boosting,0.72137931034482761,0.21879605598737295,0.31372549019607843,0.16666666666666666,0.10981417801144049,51,725,False,none
780,SVM,0.65482082488167681,0.14486897559916115,0,0,0.059539029730187099,51,725,True,No positive predictions; precision defined as zero
781,Logistic Regression,0.76100067613252187,0.19066303486428901,0.58823529411764708,0.16393442622950818,0.18192583619912375,51,725,False,none
781,Random Forest,0.72324543610547676,0.17200960630512613,0.098039215686274508,0.15151515151515152,0.07239304123711339,51,725,False,none
781,Gradient Boosting,0.73963488843813385,0.25545847914993974,0.37254901960784315,0.17117117117117117,0.11858570519802272,51,725,False,none
781,SVM,0.67835023664638272,0.14525672262429848,0,0,0.059734973673372896,51,725,True,No positive predictions; precision defined as zero
782,Logistic Regression,0.82853279242731581,0.23463557038880972,0.72549019607843135,0.23717948717948717,0.16268270612193964,51,725,False,none
782,Random Forest,0.81127789046653143,0.29759208715330276,0.23529411764705882,0.35294117647058826,0.062040077319587633,51,725,False,none
782,Gradient Boosting,0.82155510480054095,0.3475244438177455,0.50980392156862742,0.23853211009174313,0.10480441252044771,51,725,False,none
782,SVM,0.78647734956051385,0.24000405837506467,0,0,0.056840155074803798,51,725,True,No positive predictions; precision defined as zero
783,Logistic Regression,0.84362407031778219,0.27246099371378141,0.74509803921568629,0.23312883435582821,0.15965405582609729,51,725,False,none
783,Random Forest,0.80029749830966868,0.26349378978173249,0.11764705882352941,0.22222222222222221,0.063135051546391749,51,725,False,none
783,Gradient Boosting,0.79456389452332654,0.35056517124381498,0.41176470588235292,0.23076923076923078,0.10075874887880544,51,725,False,none
783,SVM,0.76843813387423932,0.22594341489460928,0,0,0.057170484582121497,51,725,True,No positive predictions; precision defined as zero
784,Logistic Regression,0.78328600405679516,0.23071433467385058,0.62745098039215685,0.17777777777777778,0.17779601364106329,51,725,False,none
784,Random Forest,0.77225152129817443,0.26990055902957527,0.13725490196078433,0.29166666666666669,0.063057345360824746,51,725,False,none
784,Gradient Boosting,0.77908045977011486,0.33739033695737469,0.47058823529411764,0.20000000000000001,0.11270365846810773,51,725,False,none
784,SVM,0.68862745098039213,0.14258083505476948,0,0,0.059436318900578773,51,725,True,No positive predictions; precision defined as zero
785,Logistic Regression,0.78980392156862744,0.25093745920238214,0.60784313725490191,0.19135802469135801,0.16555763157134232,51,725,False,none
785,Random Forest,0.77783637592968224,0.25718031703125377,0.15686274509803921,0.34782608695652173,0.061387757731958759,51,725,False,none
785,Gradient Boosting,0.75484787018255572,0.30307280630172423,0.37254901960784315,0.20000000000000001,0.10723878680054177,51,725,False,none
785,SVM,0.68743745774171738,0.18331876517226275,0,0,0.058720099731217522,51,725,True,No positive predictions; precision defined as zero
786,Logistic Regression,0.78277214334009459,0.23655433400287249,0.62745098039215685,0.1951219512195122,0.17214344185817398,51,725,False,none
786,Random Forest,0.77371196754563898,0.24892069292978836,0.11764705882352941,0.2857142857142857,0.062246391752577318,51,725,False,none
786,Gradient Boosting,0.73998647734956047,0.31720459269125673,0.45098039215686275,0.21904761904761905,0.10616049951471451,51,725,False,none
786,SVM,0.7221906693711968,0.16404751993732597,0,0,0.05826055842519702,51,725,True,No positive predictions; precision defined as zero
787,Logistic Regression,0.79323867478025689,0.2513409532409917,0.68627450980392157,0.20231213872832371,0.16902689788109376,51,725,False,none
787,Random Forest,0.72486815415821504,0.27645608010127354,0.15686274509803921,0.38095238095238093,0.06387628865979382,51,725,False,none
787,Gradient Boosting,0.75134550371872888,0.28088751811167717,0.39215686274509803,0.20000000000000001,0.1085373871069316,51,725,False,none
787,SVM,0.66339418526031102,0.16563993122080914,0,0,0.059209712623666831,51,725,True,No positive predictions; precision defined as zero
788,Logistic Regression,0.80538201487491545,0.26417546573677414,0.66666666666666663,0.20118343195266272,0.16622517924043365,51,725,False,none
788,Random Forest,0.7833130493576741,0.22689830099671429,0.078431372549019607,0.18181818181818182,0.063348711340206171,51,725,False,none
788,Gradient Boosting,0.77241379310344827,0.33547789219162832,0.52941176470588236,0.25961538461538464,0.10346473196331489,51,725,False,none
788,SVM,0.70704530087897222,0.20064434379444304,0,0,0.057789773107129454,51,725,True,No positive predictions; precision defined as zero
789,Logistic Regression,0.74077079107505073,0.18785148584567529,0.56862745098039214,0.18012422360248448,0.17385929165110683,51,725,False,none
789,Random Forest,0.72563894523326578,0.22936120773837534,0.15686274509803921,0.27586206896551724,0.068355670103092778,51,725,False,none
789,Gradient Boosting,0.73832319134550373,0.22096403387060487,0.29411764705882354,0.15463917525773196,0.1123191145080851,51,725,False,none
789,SVM,0.67483434753211635,0.19955804598423582,0,0,0.059298142274945016,51,725,True,No positive predictions; precision defined as zero
790,Logistic Regression,0.76551724137931032,0.19468888091758657,0.52941176470588236,0.17088607594936708,0.17402396407170254,51,725,False,none
790,Random Forest,0.75590263691683568,0.30854317374385964,0.19607843137254902,0.37037037037037035,0.062151159793814428,51,725,False,none
790,Gradient Boosting,0.72834347532116306,0.25785338911218753,0.41176470588235292,0.20388349514563106,0.10762481714716862,51,725,False,none
790,SVM,0.66217714672075734,0.17184800277496645,0,0,0.0591713308194265,51,725,True,No positive predictions; precision defined as zero
791,Logistic Regression,0.78931710615280593,0.20074530759099324,0.60784313725490191,0.1751412429378531,0.17651744095588234,51,725,False,none
791,Random Forest,0.75334685598377282,0.17918777283339216,0.058823529411764705,0.14999999999999999,0.067039561855670102,51,725,False,none
791,Gradient Boosting,0.72992562542258288,0.23329079669097039,0.43137254901960786,0.18032786885245902,0.11888556285269938,51,725,False,none
791,SVM,0.70020283975659225,0.16179569540649316,0,0,0.059265312570208978,51,725,True,No positive predictions; precision defined as zero
792,Logistic Regression,0.84592292089249488,0.266064275947347,0.70588235294117652,0.21951219512195122,0.1695914883303298,51,725,False,none
792,Random Forest,0.85033130493576747,0.32370293409769474,0.27450980392156865,0.45161290322580644,0.058655670103092777,51,725,False,none
792,Gradient Boosting,0.79607843137254908,0.3277781405215332,0.45098039215686275,0.22330097087378642,0.1077684580682515,51,725,False,none
792,SVM,0.75848546315077758,0.2134704359729849,0,0,0.057983084387037767,51,725,True,No positive predictions; precision defined as zero
793,Logistic Regression,0.75091277890466523,0.16988775981358603,0.60784313725490191,0.18023255813953487,0.18030304506086739,51,725,False,none
793,Random Forest,0.72490872210953339,0.20998350126493542,0.13725490196078433,0.22580645161290322,0.069877835051546391,51,725,False,none
793,Gradient Boosting,0.74071670047329274,0.25367942725189202,0.41176470588235292,0.17647058823529413,0.11598175497764071,51,725,False,none
793,SVM,0.68535496957403652,0.17234840509585508,0,0,0.058939456340806717,51,725,True,No positive predictions; precision defined as zero
794,Logistic Regression,0.74242055442866794,0.24312823385958748,0.49019607843137253,0.1524390243902439,0.17199227254858618,51,725,False,none
794,Random Forest,0.75100743745774168,0.17798409512170016,0.11764705882352941,0.23999999999999999,0.068494974226804131,51,725,False,none
794,Gradient Boosting,0.71982420554428672,0.22447205698291053,0.25490196078431371,0.13131313131313133,0.11508876791675919,51,725,False,none
794,SVM,0.63602434077079106,0.10654951610808279,0,0,0.06140888211200167,51,725,True,No positive predictions; precision defined as zero
795,Logistic Regression,0.72386747802569307,0.17688023169348963,0.5490196078431373,0.1728395061728395,0.17558295013048725,51,725,False,none
795,Random Forest,0.71901284651791764,0.21810513793089351,0.17647058823529413,0.35999999999999999,0.065071649484536073,51,725,False,none
795,Gradient Boosting,0.72599053414469239,0.24342369758252416,0.35294117647058826,0.20000000000000001,0.10595609524275175,51,725,False,none
795,SVM,0.65752535496957409,0.15846697506370142,0,0,0.05923803483868146,51,725,True,No positive predictions; precision defined as zero
796,Logistic Regression,0.77038539553752539,0.19588702412933279,0.56862745098039214,0.17791411042944785,0.17218004474650303,51,725,False,none
796,Random Forest,0.75325219743069638,0.22060599658265517,0.17647058823529413,0.29999999999999999,0.064786855670103088,51,725,False,none
796,Gradient Boosting,0.70910074374577414,0.26685834252050755,0.41176470588235292,0.20792079207920791,0.10989898185077006,51,725,False,none
796,SVM,0.7215145368492224,0.19113450056027054,0,0,0.057671283421559333,51,725,True,No positive predictions; precision defined as zero
797,Logistic Regression,0.78288032454361056,0.22744231951291352,0.6470588235294118,0.19298245614035087,0.17363637572053384,51,725,False,none
797,Random Forest,0.77987829614604465,0.27335916418477035,0.11764705882352941,0.29999999999999999,0.061708118556701039,51,725,False,none
797,Gradient Boosting,0.77863421230561181,0.29104495333741265,0.47058823529411764,0.23999999999999999,0.10517037481508763,51,725,False,none
797,SVM,0.69917511832319135,0.19579258174906944,0,0,0.058197735126503954,51,725,True,No positive predictions; precision defined as zero
798,Logistic Regression,0.80394861392832995,0.26794135507904704,0.68627450980392157,0.20231213872832371,0.17149930445058437,51,725,False,none
798,Random Forest,0.75432048681541586,0.25420100233874732,0.17647058823529413,0.35999999999999999,0.062808247422680416,51,725,False,none
798,Gradient Boosting,0.78929006085192699,0.29078381019345051,0.43137254901960786,0.23157894736842105,0.10471470442623679,51,725,False,none
798,SVM,0.68237998647734954,0.15498768835012833,0,0,0.059014523157684191,51,725,True,No positive predictions; precision defined as zero
799,Logistic Regression,0.74006761325219739,0.15994125705204615,0.5490196078431373,0.16766467065868262,0.17868319434521931,51,725,False,none
799,Random Forest,0.73031778228532784,0.21516526355501575,0.11764705882352941,0.23076923076923078,0.06846597938144329,51,725,False,none
799,Gradient Boosting,0.67840432724814059,0.17569140345170142,0.35294117647058826,0.15517241379310345,0.12497251996285737,51,725,False,none
799,SVM,0.67199459093982428,0.19839551443173939,0,0,0.058621655120688981,51,725,True,No positive predictions; precision defined as zero
800,Logistic Regression,0.79050709939148078,0.2035466241062753,0.66666666666666663,0.18994413407821228,0.17952059314387039,51,725,False,none
800,Random Forest,0.80475997295469914,0.22427967436845767,0.13725490196078433,0.30434782608695654,0.062837757731958765,51,725,False,none
800,Gradient Boosting,0.76562542258282618,0.29051029182531063,0.45098039215686275,0.23000000000000001,0.10992484294276977,51,725,False,none
800,SVM,0.73998647734956058,0.17508547156660192,0,0,0.058265480663020945,51,725,True,No positive predictions; precision defined as zero
801,Logistic Regression,0.7912102772143339,0.25798391070427745,0.66666666666666663,0.19101123595505617,0.17826468883789642,51,725,False,none
801,Random Forest,0.75179175118323194,0.21923344243676282,0.17647058823529413,0.35999999999999999,0.06665876288659793,51,725,False,none
801,Gradient Boosting,0.75753887762001348,0.29989781555049555,0.47058823529411764,0.20000000000000001,0.11637304987373848,51,725,False,none
801,SVM,0.70528735632183914,0.17082395802225009,0,0,0.059174918113954131,51,725,True,No positive predictions; precision defined as zero
802,Logistic Regression,0.79264367816091963,0.28254298144300061,0.62745098039215685,0.19753086419753085,0.16539175518697771,51,725,False,none
802,Random Forest,0.77157538877620013,0.27514412727802195,0.13725490196078433,0.31818181818181818,0.062768685567010304,51,725,False,none
802,Gradient Boosting,0.76914131169709266,0.25325199864743964,0.43137254901960786,0.22,0.10710833964729345,51,725,False,none
802,SVM,0.7175659229208925,0.19930528025739447,0,0,0.058295534851737323,51,725,True,No positive predictions; precision defined as zero
803,Logistic Regression,0.82068965517241388,0.25743475443120917,0.68627450980392157,0.20114942528735633,0.16604771260529075,51,725,False,none
803,Random Forest,0.7929006085192698,0.25099846262190373,0.15686274509803921,0.2857142857142857,0.062755283505154635,51,725,False,none
803,Gradient Boosting,0.75330628803245436,0.23445254683792902,0.43137254901960786,0.21568627450980393,0.10779562576841487,51,725,False,none
803,SVM,0.72232589587559159,0.18434209982991578,0,0,0.058110870068291173,51,725,True,No positive predictions; precision defined as zero
804,Logistic Regression,0.7946720757268424,0.27918209184213838,0.66666666666666663,0.21249999999999999,0.166319808479304,51,725,False,none
804,Random Forest,0.75905341446923602,0.35944283250634224,0.23529411764705882,0.44444444444444442,0.057604510309278358,51,725,False,none
804,Gradient Boosting,0.79762001352265033,0.4358234746777877,0.5490196078431373,0.24778761061946902,0.10448653143589691,51,725,False,none
804,SVM,0.69079107505070991,0.27323136205831083,0,0,0.056935452369190995,51,725,True,No positive predictions; precision defined as zero
805,Logistic Regression,0.82258282623394174,0.26497252136166938,0.68627450980392157,0.22151898734177214,0.163845011862044,51,725,False,none
805,Random Forest,0.82443542934415148,0.31884823527794776,0.23529411764705882,0.38709677419354838,0.05908234536082474,51,725,False,none
805,Gradient Boosting,0.76619337390128461,0.33713668541467057,0.49019607843137253,0.26315789473684209,0.10132731603646636,51,725,False,none
805,SVM,0.77446923597025019,0.23291123816773418,0,0,0.057339857402249526,51,725,True,No positive predictions; precision defined as zero
806,Logistic Regression,0.78104124408384035,0.20445441934149988,0.60784313725490191,0.18787878787878787,0.17403761921996092,51,725,False,none
806,Random Forest,0.75096686950642322,0.23156337724041842,0.15686274509803921,0.27586206896551724,0.065159020618556704,51,725,False,none
806,Gradient Boosting,0.72009465855307642,0.22092901540165799,0.39215686274509803,0.17699115044247787,0.11706889220725725,51,725,False,none
806,SVM,0.69035835023664638,0.1484216353729278,0,0,0.059521428173222091,51,725,True,No positive predictions; precision defined as zero
807,Logistic Regression,0.79148073022312382,0.2683863269898249,0.66666666666666663,0.20359281437125748,0.17049852966745907,51,725,False,none
807,Random Forest,0.76060851926977691,0.27378870853807374,0.17647058823529413,0.375,0.061583118556701032,51,725,False,none
807,Gradient Boosting,0.74385395537525367,0.24698244815752207,0.41176470588235292,0.20388349514563106,0.10926827253162706,51,725,False,none
807,SVM,0.73292765382014868,0.27222410874124586,0,0,0.05671185344263964,51,725,True,No positive predictions; precision defined as zero
808,Logistic Regression,0.8222041920216363,0.29895897975195534,0.66666666666666663,0.19318181818181818,0.16858146015714248,51,725,False,none
808,Random Forest,0.80524678837052055,0.27400161000622242,0.23529411764705882,0.375,0.06208247422680413,51,725,False,none
808,Gradient Boosting,0.77638945233265722,0.23305495860317402,0.37254901960784315,0.19191919191919191,0.10965477899301776,51,725,False,none
808,SVM,0.74434077079107508,0.16508484991886743,0,0,0.058604979371577014,51,725,True,No positive predictions; precision defined as zero
809,Logistic Regression,0.78482758620689652,0.22331364405875781,0.58823529411764708,0.19607843137254902,0.16795151223769333,51,725,False,none
809,Random Forest,0.7956186612576065,0.3538959756197283,0.27450980392156865,0.4375,0.058613530927835049,51,725,False,none
809,Gradient Boosting,0.77176470588235302,0.2834245609870169,0.45098039215686275,0.22330097087378642,0.10452482908958559,51,725,False,none
809,SVM,0.74131169709263012,0.24358153043582062,0,0,0.05665197152250763,51,725,True,No positive predictions; precision defined as zero
810,Logistic Regression,0.76832995267072346,0.21770147626762482,0.56862745098039214,0.17682926829268292,0.17202792317523252,51,725,False,none
810,Random Forest,0.71891818796484108,0.1488534593755039,0.039215686274509803,0.095238095238095233,0.070223453608247416,51,725,False,none
810,Gradient Boosting,0.73893171061528062,0.17328510680858877,0.23529411764705882,0.13186813186813187,0.11277409822878451,51,725,False,none
810,SVM,0.64367816091954011,0.11721537382596131,0,0,0.060975613528516506,51,725,True,No positive predictions; precision defined as zero
811,Logistic Regression,0.78839756592292087,0.22703139500774783,0.60784313725490191,0.19871794871794871,0.1647844271175086,51,725,False,none
811,Random Forest,0.79167004732927659,0.24336046778652826,0.15686274509803921,0.32000000000000001,0.064454123711340197,51,725,False,none
811,Gradient Boosting,0.7921433400946587,0.28630263700690001,0.45098039215686275,0.21100917431192662,0.10922314861170956,51,725,False,none
811,SVM,0.7313049357674104,0.21380609943196827,0,0,0.057796794411412208,51,725,True,No positive predictions; precision defined as zero
812,Logistic Regression,0.7682217714672076,0.20444170751333882,0.60784313725490191,0.17714285714285713,0.17851442858597455,51,725,False,none
812,Random Forest,0.73768762677484789,0.30349657636508404,0.27450980392156865,0.41176470588235292,0.064773067010309271,51,725,False,none
812,Gradient Boosting,0.76471940500338065,0.29889620187381516,0.41176470588235292,0.19090909090909092,0.11178172504655456,51,725,False,none
812,SVM,0.71418526031102103,0.17464020498201169,0,0,0.058431941680467524,51,725,True,No positive predictions; precision defined as zero
813,Logistic Regression,0.75883705206220409,0.23072081471420025,0.58823529411764708,0.19480519480519481,0.1720348221617127,51,725,False,none
813,Random Forest,0.73299526707234619,0.22181559664017592,0.13725490196078433,0.21875,0.068232474226804132,51,725,False,none
813,Gradient Boosting,0.73076402974983101,0.32027438826548327,0.43137254901960786,0.20000000000000001,0.11230608483749897,51,725,False,none
813,SVM,0.65952670723461804,0.21125928344870029,0,0,0.058777242146951909,51,725,True,No positive predictions; precision defined as zero
814,Logistic Regression,0.81912102772143347,0.22490705313707493,0.74509803921568629,0.21229050279329609,0.17642735584707822,51,725,False,none
814,Random Forest,0.75845841784989854,0.23988707675935225,0.15686274509803921,0.26666666666666666,0.068140463917525776,51,725,False,none
814,Gradient Boosting,0.77871534820824895,0.23779313975632452,0.45098039215686275,0.21904761904761905,0.11517438472149957,51,725,False,none
814,SVM,0.69793103448275862,0.1646541727658932,0,0,0.058983674085809644,51,725,True,No positive predictions; precision defined as zero
815,Logistic Regression,0.75724137931034485,0.26418312673691141,0.58823529411764708,0.18867924528301888,0.16997756626311472,51,725,False,none
815,Random Forest,0.7407572684246112,0.19384380047447752,0.098039215686274508,0.22727272727272727,0.065173067010309282,51,725,False,none
815,Gradient Boosting,0.74812711291413114,0.19617552386152842,0.37254901960784315,0.17592592592592593,0.11624589479113008,51,725,False,none
815,SVM,0.67329276538201488,0.14023882046643843,0,0,0.060165378446653518,51,725,True,No positive predictions; precision defined as zero
816,Logistic Regression,0.75851250845165652,0.20779320358433689,0.52941176470588236,0.16265060240963855,0.17730530641948428,51,725,False,none
816,Random Forest,0.75482082488167679,0.22753596291918618,0.13725490196078433,0.25,0.067052835051546397,51,725,False,none
816,Gradient Boosting,0.7388505747126437,0.23548214173461512,0.43137254901960786,0.20183486238532111,0.10918065548595421,51,725,False,none
816,SVM,0.67442866801893175,0.17105672616766446,0,0,0.059199521843281512,51,725,True,No positive predictions; precision defined as zero
817,Logistic Regression,0.78393509127789041,0.27504228951909671,0.62745098039215685,0.17582417582417584,0.17643746348629552,51,725,False,none
817,Random Forest,0.77210277214334,0.24078034967822395,0.11764705882352941,0.31578947368421051,0.0631520618556701,51,725,False,none
817,Gradient Boosting,0.7412305611899932,0.22093783870115841,0.35294117647058826,0.17142857142857143,0.1118285644716781,51,725,False,none
817,SVM,0.66812711291413107,0.17349331362270295,0,0,0.05952995847708787,51,725,True,No positive predictions; precision defined as zero
818,Logistic Regression,0.73465855307640304,0.17172196540956808,0.56862745098039214,0.17058823529411765,0.17968104412484637,51,725,False,none
818,Random Forest,0.68013522650439484,0.19879618863826878,0.17647058823529413,0.34615384615384615,0.067482216494845371,51,725,False,none
818,Gradient Boosting,0.70496281271129146,0.21542747047302047,0.37254901960784315,0.19791666666666666,0.11130479149615199,51,725,False,none
818,SVM,0.65628127112914125,0.1398042941523997,0,0,0.059648959792582043,51,725,True,No positive predictions; precision defined as zero
819,Logistic Regression,0.77227856659905347,0.26320630107389742,0.6470588235294118,0.18032786885245902,0.17651426797756822,51,725,False,none
819,Random Forest,0.80059499661933742,0.29307146893090841,0.17647058823529413,0.33333333333333331,0.062068556701030925,51,725,False,none
819,Gradient Boosting,0.72140635564570654,0.23962234205510455,0.37254901960784315,0.18269230769230768,0.11446198845974183,51,725,False,none
819,SVM,0.70942528735632182,0.22761109271297347,0,0,0.05851946923511199,51,725,True,No positive predictions; precision defined as zero
820,Logistic Regression,0.77081812035158892,0.23026342083886239,0.62745098039215685,0.17777777777777778,0.18191127111614022,51,725,False,none
820,Random Forest,0.75154834347532118,0.25285621694014415,0.17647058823529413,0.31034482758620691,0.064245489690721649,51,725,False,none
820,Gradient Boosting,0.72764029749830961,0.20249166092826354,0.35294117647058826,0.16363636363636364,0.11926481361961974,51,725,False,none
820,SVM,0.70204192021636247,0.17268742583823851,0,0,0.059563444476341224,51,725,True,No positive predictions; precision defined as zero
821,Logistic Regression,0.76635564570655856,0.22720594544022615,0.58823529411764708,0.18633540372670807,0.16905957511595573,51,725,False,none
821,Random Forest,0.75449628127112911,0.23769975226391721,0.13725490196078433,0.28000000000000003,0.064476546391752571,51,725,False,none
821,Gradient Boosting,0.73711967545638946,0.28609351480052958,0.39215686274509803,0.19607843137254902,0.10793499818640176,51,725,False,none
821,SVM,0.67129141311697094,0.17901912439501819,0,0,0.059356212781372875,51,725,True,No positive predictions; precision defined as zero
822,Logistic Regression,0.78117647058823536,0.19369518018138404,0.66666666666666663,0.19101123595505617,0.1736265707529456,51,725,False,none
822,Random Forest,0.74654496281271143,0.23024621628338168,0.13725490196078433,0.25,0.067204510309278348,51,725,False,none
822,Gradient Boosting,0.73618661257606499,0.2322509518683534,0.37254901960784315,0.19,0.11133120660229079,51,725,False,none
822,SVM,0.70036511156186609,0.17142731761449356,0,0,0.058851014159547729,51,725,True,No positive predictions; precision defined as zero
823,Logistic Regression,0.75018255578093307,0.18770805485540221,0.5490196078431373,0.16184971098265896,0.18008528428181078,51,725,False,none
823,Random Forest,0.73471264367816091,0.29611831959161888,0.21568627450980393,0.39285714285714285,0.064067912371134031,51,725,False,none
823,Gradient Boosting,0.71656524678837052,0.21343712178534108,0.37254901960784315,0.18446601941747573,0.11587681885112663,51,725,False,none
823,SVM,0.6554969574036511,0.16631752269012473,0,0,0.059433189298700881,51,725,True,No positive predictions; precision defined as zero
824,Logistic Regression,0.76995267072346174,0.20038211706035805,0.56862745098039214,0.18124999999999999,0.17253717231302707,51,725,False,none
824,Random Forest,0.75814739688979038,0.23086688897926988,0.11764705882352941,0.35294117647058826,0.06304961340206186,51,725,False,none
824,Gradient Boosting,0.7479648411088573,0.27373624515849626,0.37254901960784315,0.17757009345794392,0.11164866663164658,51,725,False,none
824,SVM,0.70466531440162272,0.16535325343125737,0,0,0.059032986598538437,51,725,True,No positive predictions; precision defined as zero
825,Logistic Regression,0.77249492900608518,0.26045320656151194,0.58823529411764708,0.19867549668874171,0.16207045679153712,51,725,False,none
825,Random Forest,0.74715348208248822,0.34328722477024359,0.21568627450980393,0.5,0.057498711340206184,51,725,False,none
825,Gradient Boosting,0.71606490872210959,0.30461815912504969,0.35294117647058826,0.21686746987951808,0.10303743889225384,51,725,False,none
825,SVM,0.66298850574712642,0.17521575239482223,0,0,0.058733355621647727,51,725,True,No positive predictions; precision defined as zero
826,Logistic Regression,0.76962812711291406,0.22455704838809365,0.58823529411764708,0.18181818181818182,0.16956579291967494,51,725,False,none
826,Random Forest,0.75797160243407702,0.232067314126087,0.19607843137254902,0.32258064516129031,0.067602706185567005,51,725,False,none
826,Gradient Boosting,0.7391210277214334,0.25092607305432213,0.41176470588235292,0.19266055045871561,0.11654120171780902,51,725,False,none
826,SVM,0.68292089249492893,0.17892498618529701,0,0,0.059364827167588459,51,725,True,No positive predictions; precision defined as zero
827,Logistic Regression,0.76311020960108178,0.23484471608962781,0.62745098039215685,0.19753086419753085,0.17259077958136573,51,725,False,none
827,Random Forest,0.70912778904665319,0.22003850593935587,0.098039215686274508,0.23809523809523808,0.067738015463917514,51,725,False,none
827,Gradient Boosting,0.71989181879648423,0.29519594411831296,0.37254901960784315,0.19587628865979381,0.10858917465963966,51,725,False,none
827,SVM,0.6510074374577417,0.14932000099735721,0,0,0.05995712246742662,51,725,True,No positive predictions; precision defined as zero
828,Logistic Regression,0.74523326572008108,0.17355941042563089,0.49019607843137253,0.16778523489932887,0.1705476445675001,51,725,False,none
828,Random Forest,0.75388776200135221,0.1888301394032256,0.11764705882352941,0.25,0.066422809278350509,51,725,False,none
828,Gradient Boosting,0.71407707910750506,0.25475950970905281,0.33333333333333331,0.17000000000000001,0.1136781501379311,51,725,False,none
828,SVM,0.70223123732251524,0.15544920600527357,0,0,0.059684995526781803,51,725,True,No positive predictions; precision defined as zero
829,Logistic Regression,0.76240703177822855,0.25044465608232874,0.5490196078431373,0.16666666666666666,0.16751157906212763,51,725,False,none
829,Random Forest,0.73795807978363759,0.23091452796360121,0.098039215686274508,0.21739130434782608,0.064737628865979391,51,725,False,none
829,Gradient Boosting,0.68805949966193369,0.27875282867940127,0.27450980392156865,0.14893617021276595,0.10891759839913853,51,725,False,none
829,SVM,0.61968897903989184,0.15945924855073618,0,0,0.05987170819288793,51,725,True,No positive predictions; precision defined as zero
830,Logistic Regression,0.86277214334009467,0.26196113432903667,0.78431372549019607,0.23952095808383234,0.16309809031961106,51,725,False,none
830,Random Forest,0.80795131845841783,0.30052509841846275,0.21568627450980393,0.36666666666666664,0.061209922680412379,51,725,False,none
